Date,AAPL,GOOGL,MSFT
2022-08-25,167.22561645507812,115.77522277832031,271.5733337402344
2022-08-26,160.9213409423828,109.51254272460938,261.0941162109375
2022-08-29,158.71827697753906,108.59944152832031,258.3087463378906
2022-08-30,156.2890167236328,108.123046875,256.10772705078125
2022-08-31,154.6269073486328,107.408447265625,254.64683532714844
2022-09-01,155.35472106933594,108.91704559326172,253.60475158691406
2022-09-02,153.24014282226562,107.04122161865234,249.3780517578125
2022-09-06,151.9812469482422,106.00901794433594,246.64137268066406
2022-09-07,153.3876495361328,108.62923431396484,251.35507202148438
2022-09-08,151.9124298095703,107.56724548339844,251.7738037109375
2022-09-09,154.7744140625,109.82022857666016,257.55877685546875
2022-09-12,160.73446655273438,110.0286636352539,259.6916809082031
2022-09-13,151.30262756347656,103.53771209716797,245.41424560546875
2022-09-14,152.74839782714844,104.21259307861328,245.63824462890625
2022-09-15,149.8568878173828,102.13827514648438,238.9767608642578
2022-09-16,148.21441650390625,102.02909851074219,238.35340881347656
2022-09-19,151.93206787109375,102.29706573486328,238.13919067382812
2022-09-20,154.3121337890625,100.38154602050781,236.1231689453125
2022-09-21,151.18460083007812,98.53549194335938,232.7145233154297
2022-09-22,150.22079467773438,99.38905334472656,234.69158935546875
2022-09-23,147.94883728027344,97.99954223632812,231.71139526367188
2022-09-26,148.2832489013672,97.4338150024414,231.25367736816406
2022-09-27,149.25692749023438,96.76884460449219,230.2407989501953
2022-09-28,147.3686065673828,99.29972076416016,234.77920532226562
2022-09-29,140.1299591064453,96.68944549560547,231.30238342285156
2022-09-30,135.9206085205078,94.93272399902344,226.8223876953125
2022-10-03,140.1004638671875,97.90029907226562,234.4578399658203
2022-10-04,143.6903076171875,100.8777847290039,242.38540649414062
2022-10-05,143.9853515625,100.66936492919922,242.697021484375
2022-10-06,143.03134155273438,100.65943908691406,240.34994506835938
2022-10-07,137.77940368652344,97.93999481201172,228.12742614746094
2022-10-10,138.1039581298828,97.12614440917969,223.2676544189453
2022-10-11,136.687744140625,96.45124053955078,219.52784729003906
2022-10-12,136.05828857421875,96.82839965820312,219.85899353027344
2022-10-13,140.63157653808594,98.31714630126953,228.12742614746094
2022-10-14,136.09759521484375,95.83589172363281,222.5956573486328
2022-10-17,140.06112670898438,99.2203140258789,231.3315887451172
2022-10-18,141.37904357910156,100.01431274414062,232.27626037597656
2022-10-19,141.48724365234375,98.88285827636719,230.3090057373047
2022-10-20,141.0249786376953,99.2203140258789,229.98757934570312
2022-10-21,144.84100341796875,100.37161254882812,235.8018035888672
2022-10-24,146.9850311279297,101.75119018554688,240.79794311523438
2022-10-25,149.827392578125,103.69650268554688,244.11895751953125
2022-10-26,146.88670349121094,94.21812438964844,225.2836456298828
2022-10-27,142.4117431640625,91.5284423828125,220.83287048339844
2022-10-28,153.1713104248047,95.56790924072266,229.7148895263672
2022-10-31,150.8109130859375,93.80126953125,226.07252502441406
2022-11-01,148.16525268554688,89.79157257080078,222.21583557128906
2022-11-02,142.63792419433594,86.31781005859375,214.35641479492188
2022-11-03,136.5894012451172,82.8043441772461,208.6591033935547
2022-11-04,136.32337951660156,85.93074035644531,215.61279296875
2022-11-07,136.8553924560547,87.826416015625,221.9236602783203
2022-11-08,137.42674255371094,88.23333740234375,222.89756774902344
2022-11-09,132.8655548095703,86.66519165039062,218.65133666992188
2022-11-10,144.6872100830078,93.23553466796875,236.6393280029297
2022-11-11,147.4751434326172,95.68701934814453,240.66159057617188
2022-11-14,146.07626342773438,94.98233795166016,235.24667358398438
2022-11-15,147.81007385253906,97.70179748535156,235.65570068359375
2022-11-16,146.57867431640625,98.10871887207031,236.08546447753906
2022-11-17,148.47999572753906,97.62239074707031,236.03660583496094
2022-11-18,149.04151916503906,96.69937133789062,235.58738708496094
2022-11-21,145.8102569580078,94.88309478759766,236.39794921875
2022-11-22,147.94802856445312,96.32221984863281,239.3083953857422
2022-11-23,148.82481384277344,97.72164154052734,241.798828125
2022-11-25,145.90879821777344,96.72914123535156,241.71095275878906
2022-11-28,142.0766143798828,95.3297119140625,236.11473083496094
2022-11-29,139.07192993164062,94.4761734008789,234.71812438964844
2022-11-30,145.82997131347656,100.23267364501953,249.18231201171875
2022-12-01,146.1057891845703,100.23267364501953,248.74281311035156
2022-12-02,145.6132354736328,99.68679809570312,249.0651092529297
2022-12-05,144.45077514648438,98.73399353027344,244.35765075683594
2022-12-06,140.78607177734375,96.25274658203125,239.39627075195312
2022-12-07,138.84535217285156,94.22804260253906,238.66378784179688
2022-12-08,140.5299072265625,93.00727081298828,241.62303161621094
2022-12-09,140.04721069335938,92.13386535644531,239.68927001953125
2022-12-12,142.3426055908203,92.61026000976562,246.61370849609375
2022-12-13,143.30804443359375,94.91285705566406,250.92074584960938
2022-12-14,141.0816192626953,94.35706329345703,251.2136993408203
2022-12-15,134.47132873535156,90.17862701416016,243.19544982910156
2022-12-16,132.5109100341797,89.58313751220703,238.976318359375
2022-12-19,130.40269470214844,87.77677917480469,234.83531188964844
2022-12-20,130.33377075195312,88.35243225097656,236.15377807617188
2022-12-21,133.4369354248047,88.90824127197266,238.72239685058594
2022-12-22,130.2648162841797,87.10188293457031,232.62811279296875
2022-12-23,129.90029907226562,88.56085205078125,233.1554718017578
2022-12-27,128.09750366210938,86.73464965820312,231.4268341064453
2022-12-28,124.16677856445312,85.37492370605469,229.05357360839844
2022-12-29,127.68375396728516,87.78671264648438,235.38226318359375
2022-12-30,127.99896240234375,87.56836700439453,234.22006225585938
2023-01-03,123.2112045288086,88.4516830444336,233.98565673828125
2023-01-04,124.48204803466797,87.41947937011719,223.75035095214844
2023-01-05,123.16194915771484,85.55358123779297,217.11891174316406
2023-01-06,127.693603515625,86.68502044677734,219.677734375
2023-01-09,128.2156982421875,87.35993194580078,221.8165740966797
2023-01-10,128.78707885742188,87.75691986083984,223.50621032714844
2023-01-11,131.5060577392578,90.83367156982422,230.26461791992188
2023-01-12,131.42726135253906,90.44660949707031,232.94064331054688
2023-01-13,132.75717163085938,91.4291763305664,233.64382934570312
2023-01-17,133.91966247558594,90.60541534423828,234.73764038085938
2023-01-18,133.20050048828125,90.43668365478516,230.3036651611328
2023-01-19,133.25962829589844,92.35221862792969,226.51426696777344
2023-01-20,135.8209686279297,97.2849349975586,234.61068725585938
2023-01-23,139.0128173828125,99.04166412353516,236.91558837890625
2023-01-24,140.4116973876953,96.96734619140625,236.38821411132812
2023-01-25,139.75167846679688,94.50593566894531,234.99159240722656
2023-01-26,141.8204803466797,96.7886962890625,242.2090301513672
2023-01-27,143.76116943359375,98.62481689453125,242.36529541015625
2023-01-30,140.87474060058594,96.21305084228516,237.0425567626953
2023-01-31,142.1455535888672,98.09878540039062,242.02346801757812
2023-02-01,143.26861572265625,99.67686462402344,246.8480987548828
2023-02-02,148.57852172851562,106.93205261230469,258.42138671875
2023-02-03,152.20382690429688,103.99424743652344,252.31739807128906
2023-02-06,149.4749755859375,102.12834930419922,250.77423095703125
2023-02-07,152.35157775878906,106.83280944824219,261.312255859375
2023-02-08,149.66217041015625,98.62481689453125,260.50164794921875
2023-02-09,148.62777709960938,94.29752349853516,257.4642639160156
2023-02-10,148.99281311035156,93.8608169555664,256.9564514160156
2023-02-13,151.79489135742188,93.9005126953125,264.9844970703125
2023-02-14,151.153564453125,93.96998596191406,265.8146667480469
2023-02-15,153.25511169433594,96.21305084228516,263.6900634765625
2023-02-16,151.65676879882812,94.79376220703125,256.6698913574219
2023-02-17,150.51226806640625,93.6424560546875,252.66542053222656
2023-02-21,146.49664306640625,91.10166931152344,247.38807678222656
2023-02-22,146.92088317871094,90.96271514892578,246.25230407714844
2023-02-23,147.40432739257812,90.20841217041016,249.44418334960938
2023-02-24,144.75025939941406,88.46160888671875,244.0102081298828
2023-02-27,145.944091796875,89.1960678100586,244.93055725097656
2023-02-28,145.44090270996094,89.3846435546875,244.20602416992188
2023-03-01,143.3689727783203,89.68238830566406,241.1218719482422
2023-03-02,143.96095275878906,91.31007385253906,245.86070251464844
2023-03-03,149.01254272460938,92.94771575927734,249.95327758789062
2023-03-06,151.77517700195312,94.41661834716797,251.50027465820312
2023-03-07,149.57492065429688,93.15614318847656,248.83712768554688
2023-03-08,150.82797241210938,93.543212890625,248.3965301513672
2023-03-09,148.57843017578125,91.627685546875,247.04537963867188
2023-03-10,146.516357421875,89.95035552978516,243.39334106445312
2023-03-13,148.46005249023438,90.4267578125,248.61195373535156
2023-03-14,150.5516815185547,93.26532745361328,255.33836364746094
2023-03-15,150.9463653564453,95.3892593383789,259.8911437988281
2023-03-16,153.76815795898438,99.56769561767578,270.42620849609375
2023-03-17,152.92953491210938,100.85794830322266,273.5885925292969
2023-03-20,155.2974853515625,100.46095275878906,266.5391540527344
2023-03-21,157.15234375,104.13319396972656,268.0567626953125
2023-03-22,155.72171020507812,102.59481811523438,266.5979309082031
2023-03-23,156.8070068359375,104.80809783935547,271.85565185546875
2023-03-24,158.1094207763672,104.64929962158203,274.704833984375
2023-03-27,156.1657257080078,101.69163513183594,270.6024169921875
2023-03-28,155.54412841796875,100.27236938476562,269.47650146484375
2023-03-29,158.6224365234375,100.62967681884766,274.6460876464844
2023-03-30,160.19119262695312,100.13341522216797,278.112060546875
2023-03-31,162.697265625,102.95213317871094,282.27325439453125
2023-04-03,163.9503173828125,103.57740783691406,281.2256164550781
2023-04-04,163.4175262451172,103.93470001220703,281.1766662597656
2023-04-05,161.572509765625,103.68657684326172,278.39599609375
2023-04-06,162.4604949951172,107.60694122314453,285.5042724609375
2023-04-10,159.86563110351562,105.64179992675781,283.34051513671875
2023-04-11,158.6520538330078,104.55998229980469,276.9176025390625
2023-04-12,157.96142578125,103.85529327392578,277.56378173828125
2023-04-13,163.3484344482422,106.62437438964844,283.7810974121094
2023-04-14,163.0031280517578,108.05358123779297,280.1584167480469
2023-04-17,163.0228729248047,105.17532348632812,282.7627868652344
2023-04-18,164.24630737304688,103.71635437011719,282.341796875
2023-04-19,165.39080810546875,103.39875793457031,282.4201354980469
2023-04-20,164.4239044189453,104.50042724609375,280.12896728515625
2023-04-21,162.815673828125,104.6195297241211,279.7863464355469
2023-04-24,163.12155151367188,105.17532348632812,275.8797607421875
2023-04-25,161.5823974609375,103.07122802734375,269.6624755859375
2023-04-26,161.572509765625,102.9322738647461,289.1954040527344
2023-04-27,166.160400390625,106.78317260742188,298.4576721191406
2023-04-28,167.41343688964844,106.53504180908203,300.8369140625
2023-05-01,167.3246307373047,106.39610290527344,299.1723937988281
2023-05-02,166.28866577148438,104.53019714355469,299.02557373046875
2023-05-03,165.21322631835938,104.6195297241211,298.0367126464844
2023-05-04,163.57537841796875,103.9049301147461,299.02557373046875
2023-05-05,171.25148010253906,104.77832794189453,304.1560363769531
2023-05-08,171.18240356445312,106.9618148803711,302.19781494140625
2023-05-09,169.47547912597656,106.54498291015625,300.582275390625
2023-05-10,171.24159240722656,110.91197967529297,305.7813720703125
2023-05-11,171.42906188964844,115.6958236694336,303.6272888183594
2023-05-12,170.50033569335938,116.6287841796875,302.51116943359375
2023-05-15,170.00634765625,115.63627624511719,302.9908752441406
2023-05-16,170.00634765625,118.61378479003906,305.2232360839844
2023-05-17,170.618896484375,119.93382263183594,308.1080627441406
2023-05-18,172.95062255859375,121.90890502929688,312.5432434082031
2023-05-19,173.05929565429688,121.83941650390625,312.3666076660156
2023-05-22,172.1107940673828,124.11225128173828,315.15338134765625
2023-05-23,169.50242614746094,121.64090728759766,309.344482421875
2023-05-24,169.77906799316406,119.99336242675781,307.9609069824219
2023-05-25,170.91531372070312,122.55401611328125,319.8044128417969
2023-05-26,173.32603454589844,123.67554473876953,326.64361572265625
2023-05-30,175.1736297607422,122.74259185791016,324.9951477050781
2023-05-31,175.1241912841797,121.94860076904297,322.22802734375
2023-06-01,177.93016052246094,122.7922134399414,326.3394470214844
2023-06-02,178.7798309326172,123.73509216308594,329.1065368652344
2023-06-05,177.42626953125,125.06504821777344,329.63641357421875
2023-06-06,177.06069946289062,126.35528564453125,327.4188232421875
2023-06-07,175.68739318847656,121.58135986328125,317.3121032714844
2023-06-08,178.40440368652344,121.22406005859375,319.1568603515625
2023-06-09,178.78973388671875,121.31339263916016,320.6581115722656
2023-06-12,181.58578491210938,122.71282196044922,325.6231384277344
2023-06-13,181.11151123046875,122.9013900756836,328.0173645019531
2023-06-14,181.74386596679688,122.74259185791016,331.0101013183594
2023-06-15,183.77914428710938,124.15194702148438,341.5682067871094
2023-06-16,182.70225524902344,122.60364532470703,335.9064636230469
2023-06-20,182.79112243652344,122.17686462402344,331.706787109375
2023-06-21,181.75372314453125,119.64598846435547,327.3010559082031
2023-06-22,184.7572784423828,122.22649383544922,333.33563232421875
2023-06-23,184.4411163330078,121.42255401611328,328.73358154296875
2023-06-26,183.0480499267578,117.45255279541016,322.43408203125
2023-06-27,185.8045654296875,117.44263458251953,328.2920837402344
2023-06-28,186.9802703857422,119.27876281738281,329.548095703125
2023-06-29,187.31619262695312,118.20685577392578,328.7630310058594
2023-06-30,191.64366149902344,118.80236053466797,334.15008544921875
2023-07-03,190.15179443359375,119.00086975097656,331.6479187011719
2023-07-05,189.03533935546875,120.83699035644531,331.8049621582031
2023-07-06,189.5095977783203,119.20928192138672,334.8663635253906
2023-07-07,188.3931121826172,118.5840072631836,330.8924255371094
2023-07-10,186.3479766845703,115.57673645019531,325.603515625
2023-07-11,185.82432556152344,116.26156616210938,326.2315368652344
2023-07-12,187.49404907226562,118.03812408447266,330.872802734375
2023-07-13,188.25482177734375,123.60606384277344,336.2303161621094
2023-07-14,188.40301513671875,124.47946166992188,338.76190185546875
2023-07-17,191.66346740722656,123.71524810791016,339.2427062988281
2023-07-18,191.4065704345703,122.83191680908203,352.7445373535156
